1289 170148
2 1114 1
2 91 -1
2 784 1
2 396 1
2 1119 1
2 1121 1
2 610 1
2 1123 1
2 1125 1
2 1126 1
2 615 1
2 616 -1
2 618 1
2 109 -1
2 1134 1
2 111 1
2 1137 1
2 288 1
2 627 -1
2 1140 -1
2 1141 -1
2 1144 1
2 635 1
2 970 -1
2 1149 1
2 1046 -1
2 129 1
2 644 1
2 646 1
2 1160 1
2 936 1
2 141 1
2 654 1
2 144 1
2 1170 1
2 964 1
2 150 1
2 1177 1
2 1178 1
2 156 1
2 157 1
2 160 1
2 161 1
2 1186 -1
2 675 1
2 677 1
2 678 1
2 680 1
2 681 1
2 683 1
2 115 -1
2 175 1
2 688 -1
2 1203 1
2 1205 1
2 1207 1
2 696 1
2 185 1
2 800 1
2 971 1
2 703 1
2 1216 1
2 706 1
2 195 1
2 972 1
2 1221 1
2 202 1
2 132 1
2 120 1
2 717 -1
2 206 -1
2 1232 1
2 721 1
2 1235 1
2 292 1
2 213 1
2 728 1
2 1241 1
2 1243 1
2 208 1
2 1245 1
2 123 1
2 735 1
2 806 1
2 738 1
2 571 1
2 1253 1
2 744 1
2 747 1
2 236 1
2 723 -1
2 1267 -1
2 1268 1
2 1269 1
2 1270 1
2 1271 -1
2 762 -1
2 764 1
2 765 -1
2 623 1
2 768 1
2 1281 1
2 770 1
2 1068 1
2 1285 1
2 1287 1
2 266 -1
2 781 1
2 270 -1
2 783 1
2 46 1
2 785 1
2 274 1
2 275 1
2 788 -1
2 790 -1
2 791 1
2 641 -1
2 284 1
2 286 1
2 8 1
2 232 1
2 801 1
2 290 1
2 803 1
2 804 1
2 293 1
2 294 1
2 562 1
2 810 1
2 299 1
2 306 1
2 819 1
2 308 -1
2 822 1
2 320 -1
2 833 1
2 324 1
2 837 1
2 839 1
2 653 1
2 843 1
2 847 -1
2 849 1
2 57 1
2 852 1
2 341 -1
2 273 1
2 343 1
2 229 1
2 862 1
2 351 -1
2 864 -1
2 865 1
2 354 1
2 357 -1
2 359 1
2 658 1
2 1256 1
2 878 1
2 372 1
2 888 1
2 889 1
2 890 1
2 379 -1
2 64 1
2 386 1
2 492 1
2 393 1
2 394 1
2 908 -1
2 398 1
2 911 -1
2 912 1
2 921 1
2 915 -1
2 406 1
2 407 1
2 409 1
2 415 1
2 928 1
2 930 -1
2 424 1
2 428 1
2 941 1
2 755 1
2 431 1
2 787 -1
2 435 -1
2 500 1
2 949 -1
2 950 1
2 330 1
2 441 1
2 954 1
2 957 1
2 451 -1
2 1100 1
2 965 1
2 966 1
2 456 1
2 969 1
2 458 1
2 459 1
2 460 1
2 113 1
2 272 1
2 978 1
2 1153 1
2 1244 1
2 985 1
2 474 1
2 476 1
2 990 1
2 992 1
2 996 1
2 485 1
2 253 1
2 952 1
2 1004 1
2 495 1
2 1010 1
2 1012 1
2 1096 1
2 1017 1
2 1018 1
2 256 1
3 1025 1
3 69 1
3 4 1
3 518 -1
3 1026 1
3 1037 1
3 527 1
3 1113 -1
3 1046 1
3 1114 -1
3 1049 1
3 28 1
3 542 1
3 1056 1
3 33 -1
3 35 1
3 550 1
3 434 1
3 1117 1
3 1067 1
3 46 1
3 1281 1
3 560 1
3 562 1
3 1075 1
3 52 -1
3 1077 1
3 566 1
3 568 1
3 1084 1
3 574 1
3 1087 1
3 64 1
3 578 1
3 67 1
3 580 1
3 1093 1
3 582 1
3 73 1
3 1098 1
3 1102 1
3 1104 1
3 83 1
3 596 -1
3 87 -1
3 1112 1
3 89 1
3 90 1
3 93 -1
3 38 1
3 226 1
3 96 -1
3 609 1
3 99 1
3 444 1
3 613 1
3 102 1
3 380 1
3 1132 1
3 621 1
3 111 -1
3 626 1
3 627 1
3 1140 1
3 703 1
3 632 1
3 121 1
3 634 1
3 1216 1
3 128 1
3 1153 1
3 1155 -1
3 133 1
3 646 1
3 649 -1
3 652 -1
3 654 1
3 656 1
3 146 1
3 660 1
3 1174 1
3 664 -1
3 486 1
3 155 1
3 671 1
3 1184 1
3 162 1
3 163 -1
3 1189 1
3 680 1
3 683 1
3 685 -1
3 115 1
3 1183 1
3 1166 -1
3 372 1
3 183 1
3 698 1
3 1213 -1
3 190 1
3 1215 1
3 1142 1
3 1220 1
3 197 1
3 200 1
3 204 1
3 1232 1
3 1233 1
3 1145 1
3 724 1
3 215 1
3 68 1
3 730 -1
3 1245 1
3 734 -1
3 1247 1
3 736 -1
3 225 -1
3 738 -1
3 1148 1
3 1254 1
3 1255 -1
3 748 1
3 238 1
3 752 1
3 623 1
3 43 1
3 246 1
3 759 1
3 1066 1
3 762 -1
3 1275 1
3 764 1
3 765 1
3 254 1
3 255 1
3 769 1
3 129 1
3 259 1
3 260 -1
3 261 1
3 775 -1
3 1152 -1
3 269 1
3 270 1
3 786 1
3 275 1
3 277 1
3 278 1
3 474 1
3 281 1
3 283 1
3 862 1
3 293 1
3 294 1
3 808 1
3 299 1
3 812 1
3 301 1
3 817 1
3 307 1
3 564 1
3 886 1
3 735 1
3 823 -1
3 829 -1
3 830 1
3 831 1
3 832 -1
3 323 1
3 836 1
3 839 -1
3 1250 -1
3 330 1
3 334 1
3 848 1
3 337 1
3 340 -1
3 342 1
3 743 -1
3 485 -1
3 350 -1
3 863 1
3 352 -1
3 865 1
3 358 1
3 360 1
3 361 1
3 874 1
3 1000 1
3 62 -1
3 883 1
3 1172 1
3 885 1
3 374 1
3 887 -1
3 378 1
3 891 1
3 576 1
3 895 1
3 387 1
3 391 1
3 392 1
3 400 1
3 401 1
3 402 1
3 916 1
3 919 1
3 408 1
3 922 1
3 925 -1
3 926 1
3 415 1
3 70 1
3 929 1
3 930 1
3 421 1
3 936 -1
3 937 -1
3 429 -1
3 755 1
3 946 1
3 1012 1
3 437 1
3 438 1
3 953 1
3 442 1
3 956 1
3 449 1
3 450 1
3 963 1
3 967 1
3 969 1
3 975 1
3 630 1
3 97 1
3 469 1
3 470 1
3 984 1
3 985 1
3 933 1
3 990 1
3 479 -1
3 992 -1
3 482 1
3 483 1
3 252 1
3 997 -1
3 998 1
3 999 1
3 488 1
3 1002 1
3 1004 -1
3 494 1
3 766 1
3 1009 1
3 500 1
3 1013 1
3 870 1
3 1019 1
3 508 -1
3 1126 1
3 511 -1
3 854 1
4 1025 1
4 5 1
4 6 1
4 519 1
4 11 -1
4 13 1
4 16 1
4 529 1
4 1044 1
4 1045 1
4 943 1
4 1050 1
4 176 1
4 542 1
4 544 1
4 545 -1
4 1060 1
4 37 1
4 7 1
4 533 -1
4 1070 -1
4 1072 1
4 51 1
4 1076 1
4 55 -1
4 568 1
4 569 1
4 1082 1
4 571 1
4 523 1
4 64 1
4 1121 1
4 1093 -1
4 71 1
4 1122 1
4 585 -1
4 1100 1
4 589 1
4 79 1
4 83 1
4 1124 1
4 597 1
4 1112 1
4 602 1
4 1115 1
4 272 1
4 1117 1
4 443 1
4 1061 1
4 97 1
4 1041 1
4 1123 -1
4 100 -1
4 1125 1
4 1127 1
4 617 -1
4 106 1
4 1132 -1
4 1133 1
4 623 1
4 624 1
4 113 1
4 626 1
4 20 1
4 118 -1
4 119 -1
4 21 1
4 637 1
4 1150 1
4 639 -1
4 1046 -1
4 612 1
4 108 1
4 645 1
4 647 -1
4 244 1
4 1163 1
4 140 1
4 1165 1
4 143 1
4 656 1
4 657 1
4 660 1
4 662 1
4 153 -1
4 1180 1
4 1182 1
4 1183 1
4 162 1
4 675 -1
4 1188 -1
4 167 1
4 169 1
4 552 -1
4 684 1
4 173 1
4 175 1
4 688 1
4 690 1
4 691 -1
4 1140 -1
4 774 1
4 183 1
4 1208 -1
4 700 -1
4 701 -1
4 702 1
4 704 1
4 1057 -1
4 708 1
4 710 1
4 1224 1
4 203 1
4 716 1
4 207 1
4 1232 1
4 1233 1
4 211 1
4 1237 1
4 1239 1
4 729 1
4 1242 1
4 720 -1
4 733 1
4 222 1
4 1249 -1
4 588 -1
4 1252 -1
4 85 -1
4 233 1
4 1258 1
4 1259 1
4 236 1
4 240 1
4 1265 1
4 1267 1
4 756 1
4 1269 1
4 246 -1
4 1271 -1
4 1272 1
4 761 -1
4 762 1
4 1276 1
4 253 1
4 767 -1
4 1283 1
4 215 1
4 777 1
4 984 1
4 46 1
4 785 1
4 1241 1
4 275 1
4 1156 -1
4 790 1
4 133 1
4 560 1
4 797 1
4 802 1
4 810 1
4 302 1
4 815 1
4 620 1
4 820 -1
4 318 1
4 823 1
4 314 1
4 830 1
4 320 1
4 737 1
4 324 1
4 325 1
4 330 -1
4 843 -1
4 1103 1
4 336 1
4 338 1
4 228 1
4 854 1
4 346 1
4 347 1
4 1168 -1
4 862 -1
4 864 1
4 866 1
4 867 1
4 356 1
4 869 1
4 870 1
4 872 1
4 361 1
4 874 1
4 878 1
4 879 1
4 574 1
4 369 1
4 371 1
4 372 1
4 746 1
4 576 1
4 891 1
4 380 -1
4 1003 1
4 895 -1
4 832 1
4 389 1
4 391 1
4 393 -1
4 911 1
4 400 1
4 917 1
4 408 1
4 921 1
4 924 -1
4 925 1
4 927 1
4 241 1
4 931 1
4 935 -1
4 937 1
4 426 1
4 430 -1
4 431 1
4 73 1
4 435 -1
4 948 -1
4 950 1
4 951 1
4 955 1
4 956 1
4 76 -1
4 453 1
4 459 1
4 972 1
4 974 1
4 630 1
4 465 -1
4 249 1
4 469 1
4 982 -1
4 471 1
4 1018 1
4 848 -1
4 478 -1
4 993 -1
4 484 1
4 1191 1
4 1000 1
4 491 1
4 1004 1
4 1006 1
4 1007 1
4 1008 1
4 727 1
4 501 1
4 1014 1
4 938 1
4 506 -1
4 508 1
4 509 1
4 1024 1
5 517 1
5 855 1
5 8 1
5 1033 1
5 1035 1
5 291 1
5 942 1
5 1246 1
5 533 1
5 535 -1
5 24 1
5 26 1
5 29 1
5 542 -1
5 1055 1
5 32 1
5 1059 1
5 1060 1
5 37 1
5 550 1
5 39 1
5 553 -1
5 1066 1
5 275 1
5 44 1
5 47 1
5 562 1
5 51 1
5 1076 1
5 53 1
5 1078 1
5 55 1
5 568 1
5 572 1
5 1085 1
5 1086 -1
5 1088 1
5 65 1
5 581 1
5 582 1
5 583 1
5 1101 1
5 1104 1
5 82 -1
5 1107 1
5 100 1
5 1109 1
5 599 1
5 601 -1
5 357 1
5 603 1
5 605 1
5 38 -1
5 21 1
5 97 1
5 611 1
5 1124 -1
5 101 -1
5 1126 1
5 618 1
5 1129 1
5 1130 1
5 619 1
5 567 1
5 1133 1
5 110 1
5 111 -1
5 1137 -1
5 114 1
5 363 1
5 1140 1
5 117 1
5 806 1
5 119 1
5 120 1
5 122 -1
5 1147 1
5 1148 1
5 107 -1
5 1154 1
5 876 1
5 645 1
5 1159 1
5 649 1
5 1162 1
5 1165 1
5 655 1
5 144 -1
5 147 1
5 1174 1
5 1114 1
5 1176 1
5 667 1
5 1180 1
5 198 -1
5 674 1
5 163 1
5 676 1
5 1190 1
5 168 1
5 169 1
5 1195 -1
5 1198 1
5 689 1
5 181 -1
5 31 1
5 184 1
5 699 1
5 1213 1
5 702 -1
5 703 1
5 193 1
5 1220 1
5 1222 -1
5 714 -1
5 203 -1
5 204 1
5 35 1
5 1231 1
5 720 1
5 721 1
5 725 1
5 215 -1
5 728 1
5 1241 1
5 218 -1
5 219 -1
5 221 1
5 222 -1
5 736 1
5 737 -1
5 738 -1
5 229 1
5 742 1
5 743 -1
5 744 1
5 235 1
5 296 1
5 750 1
5 77 1
5 1065 1
5 243 1
5 1268 -1
5 1270 1
5 247 1
5 1273 1
5 1237 1
5 251 -1
5 1278 1
5 255 1
5 768 1
5 1288 -1
5 1284 1
5 264 1
5 265 1
5 266 1
5 268 1
5 269 -1
5 217 1
5 787 1
5 790 1
5 792 1
5 795 1
5 607 1
5 731 1
5 290 1
5 803 1
5 804 1
5 805 1
5 647 -1
5 1074 1
5 811 1
5 904 1
5 62 1
5 816 -1
5 818 -1
5 307 1
5 479 -1
5 311 -1
5 829 1
5 864 1
5 396 1
5 823 1
5 226 1
5 332 1
5 845 1
5 847 1
5 339 1
5 341 -1
5 342 1
5 343 1
5 741 1
5 347 1
5 860 1
5 350 1
5 351 -1
5 352 -1
5 866 -1
5 355 1
5 869 1
5 875 1
5 232 1
5 574 1
5 881 -1
5 374 1
5 376 1
5 889 1
5 891 1
5 895 1
5 896 1
5 386 1
5 387 1
5 388 1
5 1139 1
5 392 1
5 493 1
5 664 1
5 910 1
5 400 1
5 914 1
5 406 -1
5 924 1
5 414 -1
5 930 1
5 932 1
5 423 1
5 754 -1
5 427 1
5 429 -1
5 755 1
5 431 1
5 945 1
5 435 1
5 949 1
5 863 1
5 958 1
5 448 -1
5 449 1
5 962 -1
5 969 1
5 458 1
5 460 1
5 461 1
5 306 -1
5 464 -1
5 465 1
5 468 1
5 983 1
5 474 1
5 988 1
5 991 1
5 678 -1
5 485 1
5 424 -1
5 1005 1
5 501 1
5 1015 1
5 1016 1
5 1017 1
5 85 1
5 509 1
5 683 1
5 1023 -1
6 1025 1
6 1030 1
6 1032 1
6 521 1
6 10 1
6 15 1
6 528 -1
6 529 1
6 531 1
6 20 1
6 21 -1
6 1047 1
6 536 1
6 1052 1
6 908 1
6 31 -1
6 774 1
6 546 1
6 36 1
6 1061 -1
6 38 1
6 39 1
6 1064 -1
6 650 1
6 554 1
6 520 1
6 557 -1
6 558 1
6 1071 -1
6 548 1
6 564 1
6 1077 1
6 1079 1
6 266 1
6 1085 1
6 1086 1
6 65 1
6 1090 1
6 580 1
6 1093 1
6 70 1
6 71 1
6 1096 1
6 74 1
6 587 1
6 77 1
6 80 1
6 594 1
6 1107 1
6 1108 1
6 1109 1
6 86 -1
6 1111 -1
6 90 1
6 604 1
6 699 -1
6 56 1
6 609 1
6 1041 -1
6 188 -1
6 615 1
6 104 1
6 1133 1
6 19 1
6 625 1
6 1139 1
6 1144 -1
6 1146 1
6 1147 1
6 637 1
6 875 -1
6 127 1
6 1153 1
6 1155 -1
6 133 1
6 134 -1
6 450 1
6 138 1
6 1164 1
6 141 1
6 707 1
6 1167 1
6 145 1
6 148 -1
6 1173 -1
6 666 1
6 155 1
6 668 1
6 671 1
6 674 1
6 28 1
6 1190 1
6 1192 -1
6 681 1
6 1194 -1
6 1196 1
6 173 1
6 687 -1
6 692 1
6 693 -1
6 182 1
6 696 -1
6 697 1
6 187 -1
6 1212 1
6 701 1
6 192 1
6 979 1
6 194 1
6 195 1
6 1228 1
6 712 1
6 713 1
6 1227 -1
6 716 -1
6 1230 -1
6 719 1
6 209 1
6 724 -1
6 213 1
6 37 1
6 1243 -1
6 222 1
6 550 1
6 1249 1
6 1255 -1
6 236 1
6 238 1
6 239 1
6 241 -1
6 242 1
6 1267 -1
6 244 1
6 639 1
6 759 -1
6 1066 1
6 761 1
6 766 1
6 1279 1
6 1282 1
6 44 -1
6 1285 -1
6 983 1
6 775 -1
6 1288 -1
6 265 1
6 778 1
6 781 1
6 271 1
6 273 1
6 274 -1
6 787 -1
6 788 1
6 789 1
6 278 -1
6 641 -1
6 737 1
6 798 1
6 799 -1
6 804 -1
6 805 1
6 806 1
6 295 1
6 810 -1
6 1160 1
6 813 1
6 1246 1
6 1068 -1
6 312 1
6 825 -1
6 224 1
6 322 1
6 652 1
6 837 1
6 328 1
6 844 1
6 845 1
6 846 1
6 850 1
6 340 1
6 660 1
6 143 1
6 855 1
6 344 1
6 857 1
6 997 1
6 860 -1
6 861 1
6 352 1
6 913 1
6 355 1
6 868 1
6 360 -1
6 873 1
6 362 1
6 363 1
6 883 1
6 884 1
6 885 1
6 376 1
6 380 1
6 381 1
6 1003 1
6 896 1
6 748 1
6 389 1
6 390 1
6 903 1
6 393 1
6 396 1
6 397 1
6 750 1
6 401 1
6 403 1
6 68 1
6 406 -1
6 407 1
6 922 -1
6 925 1
6 667 1
6 928 1
6 932 1
6 424 -1
6 123 1
6 428 -1
6 946 1
6 947 1
6 437 -1
6 586 1
6 372 1
6 954 1
6 956 -1
6 445 1
6 1099 1
6 1262 1
6 451 1
6 452 -1
6 965 1
6 970 -1
6 248 1
6 462 1
6 463 1
6 334 -1
6 467 1
6 471 1
6 1104 -1
6 478 1
6 678 1
6 994 1
6 995 1
6 485 -1
6 1106 -1
6 491 1
6 494 1
6 495 1
6 1008 1
6 498 1
6 852 1
6 1016 1
6 509 1
6 1022 1
6 511 1
6 512 -1
7 1025 -1
7 10 -1
7 11 1
7 1036 -1
7 525 1
7 14 1
7 1039 1
7 1040 -1
7 19 1
7 1044 1
7 21 -1
7 943 1
7 535 1
7 1048 -1
7 1049 1
7 27 -1
7 28 -1
7 29 1
7 1056 1
7 33 1
7 546 -1
7 548 1
7 37 1
7 1062 1
7 552 -1
7 553 1
7 554 1
7 43 1
7 1068 1
7 1069 1
7 558 1
7 606 1
7 436 -1
7 1078 1
7 567 1
7 568 1
7 569 1
7 1082 1
7 571 1
7 608 1
7 1085 1
7 576 1
7 578 1
7 579 1
7 580 1
7 583 1
7 72 1
7 73 1
7 74 -1
7 1099 1
7 589 1
7 78 1
7 593 1
7 1106 1
7 1107 1
7 85 -1
7 1110 -1
7 87 -1
7 600 1
7 101 1
7 94 1
7 96 1
7 1121 -1
7 610 1
7 613 1
7 1126 1
7 271 1
7 1131 1
7 621 1
7 622 1
7 624 1
7 113 1
7 873 1
7 115 1
7 628 -1
7 119 1
7 120 -1
7 789 -1
7 123 1
7 636 1
7 637 1
7 643 1
7 132 -1
7 1047 1
7 1162 1
7 1164 1
7 656 -1
7 147 -1
7 1172 -1
7 1173 1
7 663 -1
7 1097 1
7 709 -1
7 112 -1
7 539 1
7 159 1
7 1184 1
7 162 1
7 166 1
7 370 1
7 169 1
7 682 1
7 1199 1
7 1201 1
7 690 1
7 1203 -1
7 692 1
7 181 1
7 694 1
7 183 1
7 202 1
7 185 -1
7 1210 1
7 187 1
7 1212 1
7 1215 1
7 1217 1
7 706 1
7 708 -1
7 197 -1
7 536 -1
7 714 1
7 203 1
7 716 -1
7 110 1
7 1233 -1
7 723 -1
7 727 1
7 730 1
7 1243 1
7 1247 -1
7 721 1
7 124 -1
7 978 1
7 1258 1
7 40 1
7 1261 -1
7 1264 1
7 1263 1
7 240 -1
7 1265 1
7 755 1
7 1268 1
7 247 1
7 761 1
7 251 -1
7 764 1
7 1278 1
7 259 1
7 1287 1
7 64 -1
7 272 -1
7 273 -1
7 275 -1
7 276 -1
7 277 1
7 278 1
7 793 1
7 283 1
7 798 1
7 799 1
7 1220 1
7 802 1
7 804 -1
7 293 1
7 295 1
7 299 1
7 817 -1
7 307 1
7 316 1
7 829 1
7 182 1
7 837 -1
7 839 1
7 331 1
7 61 -1
7 848 1
7 850 1
7 339 -1
7 340 1
7 950 1
7 1168 1
7 353 1
7 149 -1
7 357 -1
7 870 1
7 872 1
7 361 -1
7 874 1
7 875 1
7 364 1
7 878 -1
7 882 -1
7 660 1
7 885 1
7 234 1
7 889 1
7 890 1
7 892 1
7 893 1
7 894 1
7 116 1
7 902 -1
7 395 1
7 908 1
7 1037 1
7 912 1
7 913 1
7 914 1
7 404 -1
7 405 1
7 406 -1
7 412 -1
7 416 1
7 931 1
7 924 1
7 1095 1
7 935 -1
7 936 -1
7 32 1
7 148 1
7 431 1
7 944 -1
7 945 -1
7 434 -1
7 435 1
7 948 1
7 949 -1
7 438 1
7 609 -1
7 953 1
7 445 1
7 446 1
7 447 1
7 960 -1
7 449 1
7 963 1
7 965 1
7 460 -1
7 975 1
7 1102 -1
7 249 -1
7 467 1
7 468 1
7 982 -1
7 204 1
7 476 1
7 477 1
7 990 1
7 479 1
7 481 -1
7 994 1
7 485 1
7 358 1
7 851 1
7 496 1
7 1009 1
7 1013 1
7 502 1
7 1015 1
7 1017 -1
7 508 1
8 1026 1
8 1027 1
8 516 1
8 1029 -1
8 518 1
8 1031 1
8 997 1
8 524 -1
8 13 1
8 1038 -1
8 1039 1
8 1040 1
8 529 1
8 1042 -1
8 20 1
8 22 1
8 28 -1
8 29 1
8 1054 1
8 1201 1
8 36 1
8 1061 -1
8 551 -1
8 1065 1
8 1069 1
8 46 1
8 1071 1
8 1072 1
8 1073 1
8 1074 1
8 1075 -1
8 1077 1
8 1079 -1
8 568 1
8 57 -1
8 58 1
8 571 1
8 557 1
8 63 1
8 576 1
8 1091 1
8 1036 1
8 72 1
8 1097 1
8 1099 1
8 76 -1
8 77 1
8 78 1
8 1104 1
8 83 -1
8 1110 1
8 87 1
8 600 1
8 1113 1
8 90 1
8 91 1
8 606 1
8 102 1
8 188 1
8 615 1
8 103 1
8 1128 -1
8 616 -1
8 623 1
8 624 1
8 113 1
8 1140 1
8 1141 1
8 121 1
8 634 1
8 1147 1
8 126 -1
8 639 1
8 640 1
8 130 -1
8 643 -1
8 644 1
8 1160 1
8 653 1
8 176 -1
8 143 1
8 1168 1
8 657 1
8 658 -1
8 1165 1
8 1127 1
8 662 -1
8 151 -1
8 1176 1
8 667 1
8 669 1
8 1182 1
8 159 -1
8 710 -1
8 673 1
8 674 1
8 540 1
8 678 1
8 1285 1
8 680 1
8 169 1
8 172 1
8 773 1
8 1200 1
8 177 1
8 694 1
8 700 1
8 1213 -1
8 534 1
8 1219 1
8 1221 1
8 198 1
8 1223 -1
8 517 1
8 1226 1
8 257 1
8 1230 1
8 720 -1
8 633 1
8 723 1
8 214 1
8 1146 -1
8 729 -1
8 218 1
8 220 1
8 733 -1
8 222 1
8 294 1
8 465 1
8 722 -1
8 745 1
8 746 1
8 1259 -1
8 749 1
8 111 1
8 240 1
8 753 1
8 401 1
8 26 -1
8 1270 1
8 248 1
8 128 1
8 253 1
8 254 1
8 470 1
8 769 1
8 771 -1
8 1284 1
8 261 -1
8 262 -1
8 1289 -1
8 778 1
8 271 1
8 787 1
8 789 1
8 279 1
8 795 1
8 48 1
8 286 1
8 799 1
8 288 -1
8 289 1
8 802 1
8 803 1
8 292 1
8 164 1
8 295 -1
8 136 1
8 815 1
8 990 -1
8 306 1
8 821 1
8 310 -1
8 823 1
8 824 1
8 315 1
8 829 -1
8 320 1
8 199 1
8 323 -1
8 836 1
8 327 1
8 1046 1
8 330 1
8 843 -1
8 847 -1
8 337 1
8 660 1
8 346 1
8 860 1
8 352 1
8 866 1
8 868 1
8 357 1
8 360 1
8 874 -1
8 363 1
8 232 1
8 366 1
8 882 1
8 884 1
8 373 1
8 887 1
8 376 1
8 378 1
8 379 1
8 380 1
8 893 1
8 894 1
8 384 1
8 663 -1
8 1261 1
8 397 1
8 579 -1
8 399 1
8 913 -1
8 914 1
8 403 1
8 917 1
8 406 -1
8 560 -1
8 412 1
8 925 -1
8 418 1
8 931 1
8 420 1
8 422 1
8 935 -1
8 426 1
8 428 1
8 614 1
8 88 1
8 949 1
8 950 1
8 442 1
8 1184 -1
8 549 1
8 961 -1
8 450 1
8 963 1
8 964 1
8 732 1
8 973 1
8 977 1
8 980 1
8 335 -1
8 476 1
8 478 1
8 479 -1
8 1190 1
8 485 1
8 999 1
8 1192 1
8 493 1
8 290 -1
8 1008 1
8 497 1
8 501 1
8 504 1
8 507 1
8 510 1
8 1023 1
9 1025 1
9 1027 -1
9 516 1
9 517 1
9 1111 1
9 1031 1
9 1032 1
9 685 -1
9 11 1
9 1036 -1
9 525 1
9 16 1
9 529 1
9 772 1
9 1045 1
9 1046 1
9 1133 1
9 537 1
9 27 1
9 1055 1
9 32 1
9 545 1
9 1060 1
9 550 -1
9 39 1
9 1064 1
9 554 -1
9 44 1
9 557 1
9 47 1
9 1074 1
9 1076 -1
9 567 1
9 1080 -1
9 574 1
9 63 1
9 1088 1
9 609 1
9 582 1
9 13 1
9 523 1
9 77 1
9 78 1
9 1103 1
9 80 1
9 81 1
9 1106 -1
9 1110 1
9 87 1
9 89 1
9 91 1
9 92 -1
9 1119 1
9 1120 1
9 97 1
9 611 -1
9 100 -1
9 102 1
9 1127 1
9 957 1
9 108 -1
9 109 1
9 622 1
9 624 1
9 113 1
9 499 1
9 1140 -1
9 629 1
9 118 -1
9 633 -1
