1400 11192
20 595 1
20 254 4
20 82 1
20 147 4
20 990 2
20 117 4
20 1110 4
20 248 2
20 538 2
20 187 4
20 701 1
20 62 1
21 968 1
21 906 4
21 715 1
21 1390 1
21 858 2
21 916 2
21 534 2
21 280 2
21 1369 1
21 826 1
21 507 1
21 1311 1
22 675 4
22 1031 4
22 263 1
22 712 2
22 1386 1
22 1132 2
22 1069 4
22 847 2
22 465 4
22 52 2
22 377 1
22 1339 2
22 1204 2
22 512 2
23 897 1
23 1180 2
23 1125 2
23 744 4
23 43 2
23 77 1
23 591 1
23 464 1
23 627 2
23 1398 1
23 24 1
23 560 2
23 252 1
23 509 1
24 1283 1
24 1223 4
24 359 4
24 1306 4
24 523 2
24 984 2
24 1287 4
24 47 2
24 1046 2
24 728 4
24 953 2
24 90 2
24 1242 2
24 445 2
24 1240 1
24 128 1
25 673 4
25 991 2
25 138 4
25 942 2
25 1312 4
25 1136 1
25 305 1
25 1203 4
25 502 1
25 568 2
25 1146 1
25 576 2
25 223 2
25 288 4
26 65 4
26 1121 4
26 807 2
26 200 4
26 1085 1
26 1134 2
26 1280 2
26 437 2
26 247 1
26 474 1
26 572 2
26 605 2
26 672 2
27 801 4
27 1027 2
27 588 1
27 359 2
27 242 1
27 395 4
27 296 1
27 237 2
27 78 4
27 239 4
27 1136 2
27 1036 2
27 274 4
27 787 4
27 310 4
27 874 4
27 1373 1
27 1363 4
28 930 4
28 675 2
28 741 2
28 743 4
28 615 4
28 297 4
28 1063 1
28 107 1
28 1383 2
28 979 2
28 692 1
28 629 4
28 567 4
28 128 2
28 1277 4
28 1143 1
28 416 4
29 1030 1
29 1064 1
29 666 2
29 1234 4
29 1363 2
29 1338 4
29 215 4
29 762 2
29 410 4
29 251 4
29 798 2
30 771 4
30 904 4
30 1005 2
30 528 1
30 659 2
30 918 2
30 542 4
30 1060 1
30 455 1
30 679 1
30 301 1
30 1084 2
30 1343 1
30 327 2
30 73 2
30 1226 1
30 1133 2
30 211 2
30 87 1
30 1389 4
30 477 2
30 358 4
30 621 4
30 369 1
30 246 4
30 766 2
31 1153 4
31 1035 1
31 536 4
31 161 2
31 930 1
31 1063 2
31 941 4
31 694 1
31 1207 2
31 1081 1
31 700 1
31 711 4
31 200 2
31 1232 2
31 594 4
31 1363 1
31 873 4
31 1386 4
31 493 4
31 1262 4
31 500 2
31 757 1
32 612 4
32 1382 2
32 392 4
32 298 4
32 1355 1
32 942 2
32 304 2
32 433 1
32 342 2
32 704 2
33 324 1
33 165 4
33 40 4
33 1117 2
33 1067 1
33 652 2
33 589 2
33 1187 4
33 214 1
33 285 1
33 575 2
33 224 1
34 614 4
34 1112 1
34 526 2
34 1170 4
34 149 1
34 566 1
34 88 4
34 283 1
34 573 4
34 438 1
35 1270 2
35 614 1
35 390 1
35 682 1
35 428 4
35 783 2
35 1361 2
35 338 2
35 1300 4
35 149 1
35 879 1
35 1305 1
35 1116 2
35 1245 4
36 1320 1
36 750 2
36 273 4
36 919 2
36 153 4
36 186 2
36 958 2
36 127 4
37 829 4
37 137 2
37 202 1
37 652 1
37 973 2
37 974 4
37 1385 2
37 84 4
37 381 2
38 1239 1
38 546 2
38 252 2
38 1094 1
38 877 1
38 749 4
38 1105 2
38 1335 4
38 246 1
38 480 4
38 249 1
38 60 2
38 382 2
38 607 2
38 192 4
39 1313 1
39 162 4
39 963 4
39 732 2
39 1257 4
39 522 2
39 1169 4
39 824 2
39 144 4
39 497 4
39 946 2
39 1052 4
39 854 4
39 375 1
39 536 2
39 656 1
39 1343 2
40 513 4
40 1284 1
40 782 2
40 150 1
40 164 2
40 809 1
40 499 4
40 432 4
40 1338 2
40 60 4
40 957 4
40 64 4
40 202 4
40 1099 2
40 595 4
40 1365 4
40 88 2
40 601 4
40 858 1
40 732 4
40 744 2
40 1138 2
40 1139 2
40 1276 4
41 1187 4
41 836 4
41 295 4
41 552 4
41 745 1
41 683 4
41 808 4
41 909 2
41 1379 4
41 1264 1
41 1075 4
41 181 1
41 535 2
41 1018 2
41 1099 2
42 513 2
42 609 1
42 324 1
42 1062 4
42 1236 1
42 856 1
42 1215 4
42 1231 4
42 80 2
42 913 4
42 340 2
42 1013 4
42 575 2
42 664 4
42 89 4
42 1380 4
42 606 4
42 383 4
43 775 2
43 264 1
43 681 2
43 842 2
43 1064 1
43 206 2
43 400 2
43 369 2
43 1042 1
43 115 1
43 311 2
43 1002 1
43 249 1
43 983 4
43 988 1
43 925 4
44 1137 4
44 488 4
44 553 2
44 970 1
44 1323 2
44 76 4
44 1357 2
44 786 2
44 113 4
44 530 2
44 211 2
44 626 2
44 440 2
44 136 2
45 131 1
45 260 1
45 1097 4
45 74 1
45 1365 2
45 716 4
45 46 1
45 1295 1
45 953 2
45 435 2
45 1188 2
45 579 1
45 150 1
45 441 2
45 154 1
45 316 1
46 225 4
46 98 4
46 72 2
46 361 4
46 267 1
46 876 4
46 237 4
46 338 4
46 1008 1
46 50 4
46 1140 1
46 650 2
46 633 2
46 1291 1
46 1144 1
46 907 4
46 895 4
47 1026 1
47 419 4
47 903 1
47 882 2
47 137 4
47 973 4
47 205 2
47 611 4
47 1007 1
47 304 4
47 658 4
47 1268 2
47 1392 1
47 222 4
48 587 1
48 276 2
48 1046 2
48 442 2
48 889 2
48 282 1
48 1323 2
48 683 2
49 1345 4
49 455 2
49 494 4
49 339 2
49 244 4
49 92 2
49 510 2
50 738 1
50 357 4
50 262 4
50 103 2
50 208 1
50 953 1
50 723 2
50 902 1
50 1247 4
50 728 2
50 505 1
50 122 4
50 1021 1
50 799 4
50 391 1
51 770 2
51 227 2
51 740 2
51 1222 1
51 713 4
51 1165 2
51 1353 4
51 1174 1
51 219 1
51 1147 4
52 642 1
52 132 1
52 1258 4
52 1304 2
52 910 1
52 527 2
52 1360 2
52 1361 4
52 819 2
52 1367 1
52 1018 2
52 858 4
52 891 4
52 572 1
52 415 2
52 694 1
53 1124 4
53 390 1
53 299 2
53 140 4
53 237 2
53 270 4
53 79 2
53 1104 2
53 627 4
53 245 1
53 215 4
53 250 4
53 763 1
53 348 4
53 317 1
53 671 1
53 384 2
54 897 4
54 98 2
54 229 2
54 551 1
54 941 2
54 1201 2
54 1236 4
54 661 4
54 216 1
54 346 1
54 380 1
54 1025 1
54 800 4
55 1345 2
55 452 4
55 967 4
55 712 2
55 1193 1
55 1098 1
55 1132 2
55 558 2
55 975 1
55 720 4
55 81 1
55 850 1
55 467 2
55 148 2
55 885 4
55 56 2
55 473 4
55 1077 2
55 1243 1
55 1166 4
55 606 2
56 1137 4
56 868 1
56 1005 4
56 812 2
56 205 1
56 433 1
56 1324 2
56 1308 2
56 541 1
57 355 4
57 516 2
57 1190 4
57 135 2
57 520 4
57 989 1
57 235 1
57 1298 1
57 387 2
57 975 1
57 473 4
57 531 1
57 885 4
57 89 1
57 1373 4
57 285 2
58 1289 2
58 1200 2
58 433 2
58 1214 1
58 723 1
58 1141 2
58 697 2
58 1306 1
58 636 1
58 1054 1
59 161 4
59 721 4
59 195 4
59 196 4
59 487 1
59 169 1
59 291 4
59 877 2
59 369 1
59 1108 1
59 693 4
59 409 1
60 323 2
60 1192 1
60 1069 2
60 1283 4
60 1231 4
60 740 4
60 870 1
60 891 4
60 1019 4
61 641 1
61 1026 2
61 1238 4
61 901 1
61 1030 1
61 903 2
61 584 2
61 1101 2
61 649 4
61 1267 2
61 917 2
61 470 2
61 1144 4
61 698 2
61 1217 4
61 124 4
61 351 4
61 192 4
62 195 4
62 1060 1
62 875 4
62 942 2
62 944 2
62 1394 2
62 595 2
62 1110 4
62 1239 2
62 601 4
62 699 2
63 514 1
63 643 2
63 916 4
63 1392 1
63 817 2
63 938 2
63 177 1
63 181 1
63 696 2
63 187 4
63 65 1
63 196 4
63 326 2
63 713 1
63 75 1
63 1356 4
63 736 4
63 745 4
63 496 1
63 1100 2
63 767 1
64 561 1
64 1187 1
64 1330 4
64 1111 4
64 393 1
64 554 4
64 1233 2
64 110 4
64 462 1
64 369 4
64 489 2
64 1166 1
64 630 4
64 662 4
64 249 2
64 1275 1
64 1344 1
64 797 2
64 1273 1
64 160 1
65 100 2
65 549 1
65 170 2
65 589 1
65 1390 1
65 879 2
65 466 2
65 1165 2
65 1236 1
65 1272 4
65 217 4
65 1209 2
65 766 4
66 801 4
66 1093 1
66 554 4
66 1099 2
66 1170 2
66 694 2
66 919 4
66 1400 2
66 1349 4
66 475 1
66 1211 1
66 96 2
67 1281 4
67 903 1
67 138 4
67 1301 1
67 343 1
67 1198 4
67 436 1
67 569 2
67 1338 2
67 315 4
67 700 4
67 1215 1
67 320 1
67 708 1
67 1234 4
67 1235 4
67 599 2
67 735 1
67 480 2
67 1005 2
67 502 1
67 378 2
68 702 4
68 803 4
68 132 4
68 135 1
68 808 2
68 1034 4
68 811 1
68 1229 1
68 1314 1
68 399 2
68 336 2
68 1362 4
68 532 4
68 335 2
68 727 4
68 986 1
68 446 1
68 1224 2
69 643 2
69 324 2
69 454 4
69 1202 1
69 1386 4
69 459 4
69 652 1
69 1357 2
69 1363 1
69 1136 4
69 646 2
69 594 1
69 179 4
69 1076 2
69 1301 1
69 120 2
69 1365 1
69 1144 1
69 1117 2
69 1151 2
69 352 1
70 1154 4
70 355 4
70 1075 2
70 295 2
70 88 2
70 462 4
70 846 4
70 275 4
70 1172 2
70 1333 2
70 376 1
70 666 4
70 603 2
70 1328 4
70 1115 2
70 735 2
71 1347 1
71 164 2
71 1191 4
71 104 1
71 713 1
71 651 2
71 76 1
71 809 4
71 178 1
71 1203 4
71 84 4
71 1234 1
71 1065 2
71 568 2
71 1292 4
71 123 4
71 413 2
71 875 4
72 1385 4
72 612 1
72 1350 1
72 1192 2
72 969 4
72 1288 4
72 781 4
72 977 1
72 530 1
72 404 1
72 1247 2
72 724 4
72 669 1
72 351 2
73 866 2
73 867 2
73 1122 1
73 359 2
73 1000 1
73 1383 1
73 1226 2
73 747 1
73 843 2
73 1363 2
73 633 2
73 1203 1
73 953 4
73 1365 2
73 569 4
73 1370 1
73 416 2
73 159 1
73 608 4
74 963 1
74 293 4
74 582 4
74 584 2
74 1283 1
74 1016 4
74 845 4
74 1262 4
74 1290 4
74 304 4
74 1117 2
74 874 2
74 1152 4
74 957 1
74 966 1
75 323 1
75 164 1
75 293 4
75 518 1
75 647 1
75 489 1
75 938 2
75 267 4
75 1315 2
75 589 4
75 110 4
75 399 4
75 755 2
75 1204 2
75 567 2
75 1381 4
75 956 4
75 669 1
75 1126 2
75 838 4
76 108 2
76 624 4
76 913 4
76 1267 4
76 1092 4
76 1207 2
76 1400 2
76 889 4
76 986 2
76 1115 2
76 1200 1
76 765 2
76 1343 2
76 672 1
77 1057 2
77 764 1
77 229 4
77 439 1
77 975 4
77 1039 1
77 1036 4
77 205 4
77 495 2
77 1363 1
77 276 1
77 527 2
77 1050 2
77 412 1
77 605 4
77 1103 2
78 460 1
78 197 2
78 134 1
78 903 4
78 588 2
78 848 1
78 754 2
78 1260 2
78 346 1
78 893 2
78 1215 1
79 1158 1
79 808 1
79 1053 4
79 1384 1
79 1325 2
79 398 4
79 399 4
79 1358 2
79 465 4
79 178 2
79 435 2
79 1077 1
79 603 4
79 253 4
79 891 1
79 671 2
80 930 1
80 547 4
80 876 1
80 431 1
80 464 2
80 1105 1
80 758 2
80 374 1
80 569 4
80 826 1
80 950 1
80 640 2
81 290 4
81 132 4
81 102 4
81 962 1
81 1033 2
81 524 2
81 974 1
81 687 2
81 1358 4
82 391 1
82 1161 2
82 1178 1
82 924 1
82 543 4
82 1313 4
82 164 1
82 242 1
82 429 2
82 686 2
82 819 2
82 693 2
82 1334 2
82 951 1
82 573 4
82 1092 4
82 847 4
82 976 4
82 463 4
82 1241 4
82 603 2
82 1213 1
82 364 1
82 239 2
82 112 2
82 1010 4
82 768 1
83 740 2
83 423 1
83 136 1
83 1325 2
83 1134 4
83 563 4
83 564 4
83 727 2
83 604 2
84 799 4
84 582 4
84 1227 1
84 172 4
84 173 4
84 399 4
84 743 2
84 278 2
84 1369 1
84 858 1
84 859 1
84 933 1
84 383 1
84 448 4
85 577 2
85 966 1
85 521 4
85 556 1
85 1070 2
85 719 2
85 560 1
85 852 4
85 437 2
85 1400 2
85 188 4
85 797 2
86 804 4
86 581 4
86 1268 2
86 458 1
86 1200 4
86 692 2
86 501 2
86 823 2
86 88 1
86 1273 2
86 123 1
86 862 2
86 319 1
86 672 1
87 1057 4
87 616 1
87 137 1
87 280 1
87 205 4
87 1231 4
87 176 4
87 1265 2
87 1330 2
87 1272 2
87 437 4
87 758 4
87 170 4
87 186 1
87 234 2
87 1290 4
87 703 1
87 638 2
88 740 1
88 679 4
88 1001 2
88 874 1
88 747 4
88 1133 4
88 110 2
88 1135 4
88 112 2
88 114 2
88 564 2
88 1273 4
88 314 4
88 187 2
88 318 2
88 598 2
89 1036 4
89 528 4
89 1067 2
89 1306 2
89 922 4
89 795 2
89 927 1
89 1055 1
89 222 4
89 437 4
89 287 1
89 829 4
89 447 1
89 1090 1
89 588 2
89 722 4
89 732 2
89 350 2
89 482 2
89 739 1
89 740 2
89 189 1
89 1004 1
89 1150 1
89 1066 4
89 890 1
89 638 4
90 1059 2
90 836 2
90 1221 4
90 326 1
90 520 2
90 138 2
90 591 4
90 304 4
90 1400 2
90 1363 1
90 1188 1
90 151 2
90 152 4
90 1337 1
90 602 4
90 892 2
90 1021 1
90 958 1
90 575 2
91 130 1
91 131 4
91 615 1
91 637 4
91 1292 2
91 558 4
91 1263 2
91 464 2
91 1198 4
91 500 2
91 213 2
91 1206 2
91 1211 4
91 285 1
91 1182 1
91 831 4
91 1120 2
92 113 2
92 652 2
92 1256 4
92 632 1
92 271 1
92 466 4
92 243 1
92 342 4
92 375 1
92 504 1
92 858 1
92 800 4
93 547 2
93 260 4
93 645 4
93 151 4
93 199 2
93 424 2
93 394 2
93 665 2
93 840 1
93 434 1
93 185 2
93 1075 1
93 1364 2
93 1146 1
93 279 4
93 1002 1
93 153 4
93 730 4
93 1083 4
93 1399 4
93 683 2
94 1153 1
94 732 1
94 102 2
94 1383 4
94 1194 2
94 1355 2
94 397 4
94 1043 4
94 1202 2
94 883 4
94 343 2
94 983 4
94 860 1
94 1021 4
94 1342 1
94 383 4
95 1254 4
95 902 4
95 990 4
95 240 1
95 720 1
95 977 2
95 402 1
95 1143 4
95 151 1
95 443 2
95 348 1
95 926 2
95 1184 4
96 774 1
96 392 2
96 270 1
96 206 2
96 146 2
96 1012 1
96 536 4
96 927 1
97 1018 1
97 387 4
97 388 1
97 102 2
97 1223 4
97 1225 1
97 458 4
97 1164 1
97 302 2
97 751 2
97 110 4
97 241 4
97 274 2
97 1011 1
97 884 4
97 847 4
97 970 4
97 250 4
97 1190 4
98 449 1
98 897 4
98 1380 2
98 712 2
98 970 2
98 491 4
98 941 4
98 1360 1
98 1175 4
98 249 2
99 257 1
99 675 2
99 908 2
99 134 2
99 296 2
99 1261 4
99 974 1
99 792 2
99 1004 2
99 835 1
99 272 2
99 1151 2
99 757 4
99 127 2
99 375 1
99 447 1
99 1306 4
99 444 4
99 255 1
99 726 2
100 835 4
100 1094 2
100 1127 4
100 1309 4
100 1356 2
100 1091 4
100 431 1
100 311 1
100 120 1
100 796 1
100 285 2
100 542 4
101 1160 4
101 931 2
101 1317 4
101 314 4
101 964 2
101 839 1
101 200 2
101 1101 4
101 209 1
101 980 1
101 1240 1
101 601 2
101 862 1
101 608 1
101 865 1
101 1123 4
101 615 1
101 753 2
101 501 1
101 887 1
101 1016 1
102 706 2
102 997 4
102 774 1
102 930 2
102 754 2
102 969 2
102 1053 2
102 459 4
102 531 1
102 750 2
102 722 2
102 371 4
102 857 1
102 1088 1
102 721 4
102 224 2
103 451 2
103 901 2
103 1161 4
103 139 2
103 365 4
103 494 2
103 655 4
103 116 1
103 501 2
103 439 2
103 920 2
103 1205 1
104 1313 4
104 924 1
104 741 1
104 454 4
104 1373 2
104 787 4
104 1327 2
104 1393 4
104 1124 1
104 243 4
104 1238 4
104 1082 2
104 540 1
104 1116 4
104 710 1
105 679 2
105 1106 2
105 1202 4
105 427 2
105 1362 4
105 689 2
105 594 1
105 1299 2
105 788 2
105 1176 4
105 604 4
105 989 4
106 1121 2
106 1251 2
106 228 2
106 1287 1
106 425 4
106 272 1
106 369 2
106 1257 1
106 964 1
106 1334 2
106 184 4
106 1019 2
106 606 4
107 450 4
107 1092 4
107 550 4
107 1064 4
107 586 2
107 555 4
107 429 1
107 529 4
107 1364 1
107 1270 2
107 1034 2
107 410 1
107 155 1
107 798 4
107 998 4
108 481 4
108 1236 2
108 708 1
108 390 2
108 647 4
108 237 2
108 686 1
108 367 4
108 1360 4
108 626 2
108 627 2
108 740 4
108 887 2
108 921 4
108 999 1
108 891 1
108 1324 4
109 1377 4
109 165 4
109 968 1
109 654 2
109 549 1
109 986 2
109 821 1
109 1015 4
109 888 2
109 346 4
109 415 2
110 515 4
110 348 2
110 679 4
110 557 2
110 718 2
110 975 1
110 1396 2
110 214 4
110 825 4
110 188 4
110 926 2
111 1057 2
111 1124 4
111 202 4
111 1266 4
111 853 4
111 1334 2
111 1175 4
111 362 1
111 604 4
112 1345 2
112 550 1
112 839 1
112 1266 4
112 425 1
112 746 4
112 1240 1
112 944 2
112 1172 2
112 437 4
112 791 4
112 1397 4
112 1399 1
112 797 1
112 1094 2
113 609 4
113 963 4
113 772 2
113 1192 4
113 334 2
113 850 2
113 952 1
113 506 4
113 1115 1
113 157 2
113 607 2
114 833 1
114 1153 4
114 453 4
114 198 1
114 745 4
114 653 2
114 523 2
114 493 2
114 598 4
114 216 1
114 1083 4
114 1388 4
114 255 1
115 1251 1
115 164 2
115 229 2
115 279 1
115 615 1
115 520 4
115 1129 2
115 1224 4
115 301 1
115 145 1
115 1228 2
115 339 2
115 916 2
115 119 4
115 999 2
115 187 4
115 1259 2
115 891 4
115 838 1
116 289 2
116 833 2
116 1155 1
116 506 4
116 390 1
116 1300 4
116 939 1
116 435 2
116 304 4
116 467 2
116 498 2
116 307 4
116 372 2
116 1302 2
116 346 4
116 154 1
116 668 1
116 927 1
117 1300 2
117 739 4
117 548 2
117 1382 2
117 969 4
117 1066 1
117 811 1
117 1100 1
117 926 1
117 945 1
117 1374 4
117 644 4
117 1239 4
117 760 4
117 1305 1
117 1365 1
117 731 1
117 1232 4
117 446 4
117 1272 4
118 865 2
118 1090 4
118 389 4
118 552 1
118 171 2
118 616 2
118 525 1
118 974 4
118 625 2
118 347 4
118 604 1
118 1192 1
119 545 1
119 979 4
119 963 4
119 1029 2
119 198 4
119 776 2
119 362 2
119 1357 1
119 366 1
119 1232 4
119 279 4
119 1304 1
119 314 1
119 1116 2
119 1350 4
119 915 2
119 1312 4
120 1314 2
120 899 2
120 742 1
120 936 4
120 1390 2
120 1091 4
120 1263 1
120 496 1
120 1170 2
120 691 2
120 1294 4
120 1142 1
120 1107 2
120 1210 4
120 314 4
120 798 2
120 224 4
121 1041 1
121 995 2
121 197 1
121 1000 1
121 1224 4
121 592 2
121 913 1
121 242 2
121 629 2
121 918 4
121 1015 1
121 505 2
121 922 4
121 605 2
121 1086 2
121 1110 2
122 547 1
122 604 1
122 1093 4
122 1239 1
122 210 4
122 1162 4
122 780 2
122 207 1
122 720 4
122 1041 4
122 1296 4
122 498 2
122 437 2
122 438 2
122 708 1
122 217 1
122 890 1
122 348 2
122 1396 1
123 1288 4
123 450 2
123 1180 1
123 774 2
123 1192 2
123 1318 2
123 1212 4
123 1101 1
123 1246 2
123 344 4
123 187 4
123 864 4
123 1022 1
123 1215 2
123 544 1
124 152 2
124 1037 4
124 1295 1
124 403 2
124 1303 1
124 536 2
124 281 1
124 544 1
124 817 1
124 950 1
124 442 1
124 1211 1
124 958 4
124 198 1
124 1109 4
124 983 2
124 857 4
124 990 1
124 531 4
124 1135 1
124 1271 1
124 378 4
124 640 2
125 225 2
125 354 1
125 876 1
125 999 1
125 715 1
125 824 4
125 633 2
125 1028 2
125 789 1
125 982 4
125 567 1
125 600 1
125 217 2
125 155 4
125 1388 4
125 637 4
126 385 2
126 784 2
126 134 4
126 1161 2
126 1299 2
126 240 4
126 1361 4
126 435 2
126 596 1
126 501 2
126 438 4
126 954 4
126 348 2
126 1342 2
126 678 2
127 514 1
127 997 2
127 1126 2
127 391 1
127 202 4
127 523 1
127 755 2
127 788 1
127 1238 2
127 1215 1
128 451 4
128 772 2
128 517 2
128 902 1
128 264 4
128 905 2
128 1234 2
128 973 4
128 143 2
128 1020 1
128 722 4
128 663 1
128 761 4
128 158 1
128 1087 1
129 516 2
129 295 1
129 137 2
129 462 4
129 1071 4
129 368 1
129 306 4
129 212 4
129 1124 2
129 344 2
129 569 1
129 1051 1
129 1372 2
129 766 2
129 735 4
130 822 2
130 1026 1
130 454 1
130 776 4
130 522 1
130 1357 1
130 910 4
130 1263 4
130 628 1
130 245 1
130 278 2
130 842 1
130 953 2
130 506 1
130 832 2
130 1259 2
130 811 1
130 774 2
131 225 2
131 707 2
131 356 2
131 138 4
131 652 4
131 625 4
131 434 1
131 420 2
131 1045 2
131 919 1
131 1380 4
131 732 4
131 704 4
132 610 4
132 547 4
132 326 2
132 1223 1
132 244 2
132 713 1
132 653 1
132 141 1
132 803 1
132 336 1
132 809 4
132 906 2
132 632 1
132 959 2
132 288 4
133 417 4
133 898 4
133 929 2
133 135 2
133 679 4
133 1326 4
133 624 4
133 785 2
133 1394 4
133 308 2
133 853 1
133 1178 1
133 156 2
133 1088 4
134 540 2
134 1254 4
134 361 4
134 1259 4
134 1135 4
134 446 1
134 345 1
134 435 1
134 1188 2
134 1205 4
134 502 2
134 568 4
134 153 1
134 154 4
134 444 2
135 642 2
135 547 4
135 583 4
135 1384 1
135 211 4
135 1156 4
135 645 4
135 155 4
135 444 4
136 1384 2
136 328 4
136 301 1
136 1134 1
136 916 1
136 438 1
136 474 4
136 1083 4
136 348 1
136 573 4
136 320 4
137 173 1
137 142 4
137 1168 2
137 431 1
137 301 2
137 689 2
137 695 2
137 224 4
137 965 2
137 842 1
137 340 4
137 352 1
137 998 2
137 615 2
137 496 4
137 757 4
137 246 4
137 252 2
138 386 2
138 518 1
138 1287 1
138 1033 2
138 144 1
138 154 4
138 1314 4
138 1190 1
138 559 2
138 817 4
138 1142 1
138 1220 2
138 331 2
138 1106 2
138 605 4
138 1247 1
138 1270 2
138 1125 4
138 1140 2
138 1014 2
138 766 1
139 965 1
139 711 2
139 1256 4
139 493 2
139 171 4
139 685 1
139 1361 4
139 946 4
139 147 2
139 756 2
139 1079 1
139 1016 1
139 1373 2
140 1067 1
140 781 4
140 1262 4
140 529 1
140 1330 4
140 437 1
140 602 4
140 539 4
140 254 2
140 223 4
141 999 1
141 935 2
141 618 2
141 747 4
141 1292 2
141 1359 4
141 1042 4
141 996 2
141 1302 2
141 1241 4
141 603 4
141 667 1
141 1247 1
141 256 2
142 673 2
142 1379 4
142 1380 1
142 421 4
142 1138 2
142 616 1
142 717 2
142 1364 1
142 557 1
142 847 4
142 1009 4
142 329 1
142 180 2
142 1037 1
142 887 2
142 1322 1
142 1210 2
142 443 1
142 320 1
143 261 1
143 518 4
143 1163 2
143 664 2
143 662 2
143 1176 4
143 539 1
143 181 1
143 1211 1
143 967 4
143 727 2
143 475 1
143 477 1
143 997 1
143 1383 4
143 1008 4
143 1397 1
143 1272 1
143 506 4
143 1150 2
143 1023 4
144 643 2
144 998 4
144 1106 1
144 745 2
144 460 4
144 909 2
144 707 2
144 655 2
144 1342 4
144 753 1
144 370 4
144 921 2
144 948 1
144 857 1
144 346 1
144 251 1
144 924 1
144 827 1
145 898 2
145 163 2
145 326 2
145 1256 1
145 361 4
145 170 2
