1843 19572
305 316 2.0
309 316 2.0
48 317 2.0
222 317 2.0
237 317 2.0
291 317 2.0
3 318 2.0
36 318 2.0
53 318 2.0
74 318 2.0
200 318 2.0
245 318 2.0
271 318 2.0
47 319 2.0
77 319 2.0
84 319 2.0
296 319 2.0
5 320 2.0
160 320 2.0
212 320 2.0
306 320 2.0
203 321 2.0
260 321 2.0
20 322 2.0
31 322 2.0
75 322 2.0
130 322 2.0
197 322 2.0
233 322 2.0
237 322 2.0
243 322 2.0
299 322 2.0
63 323 2.0
101 323 2.0
115 323 2.0
146 323 2.0
232 323 2.0
43 324 2.0
176 324 2.0
292 324 2.0
67 325 2.0
121 325 2.0
269 325 2.0
279 325 2.0
160 326 2.0
168 326 2.0
315 326 2.0
155 327 2.0
166 327 2.0
174 327 2.0
234 327 2.0
304 327 2.0
325 327 2.0
10 328 2.0
35 328 2.0
83 328 2.0
125 328 2.0
133 328 2.0
167 328 2.0
43 329 2.0
107 329 2.0
127 329 2.0
135 329 2.0
153 329 2.0
240 329 2.0
278 329 2.0
24 330 2.0
57 330 2.0
309 330 2.0
36 331 2.0
82 332 2.0
111 332 2.0
274 332 2.0
24 333 2.0
75 333 2.0
134 333 2.0
10 334 2.0
111 334 2.0
200 334 2.0
251 334 2.0
266 334 2.0
330 334 2.0
61 335 2.0
147 335 2.0
175 335 2.0
203 335 2.0
206 335 2.0
54 336 2.0
206 336 2.0
2 337 2.0
9 337 2.0
78 337 2.0
140 337 2.0
80 338 2.0
159 338 2.0
188 338 2.0
194 338 2.0
198 338 2.0
234 338 2.0
287 338 2.0
94 339 2.0
295 339 2.0
97 340 2.0
127 340 2.0
318 340 2.0
26 341 2.0
62 341 2.0
111 341 2.0
133 341 2.0
253 341 2.0
300 341 2.0
21 342 2.0
60 342 2.0
191 342 2.0
221 342 2.0
292 342 2.0
112 343 2.0
205 343 2.0
4 344 2.0
166 344 2.0
186 344 2.0
205 344 2.0
231 344 2.0
277 344 2.0
32 345 2.0
55 345 2.0
56 345 2.0
167 345 2.0
190 345 2.0
317 345 2.0
126 346 2.0
136 346 2.0
13 347 2.0
89 347 2.0
156 347 2.0
213 347 2.0
236 348 2.0
121 349 2.0
127 349 2.0
309 349 2.0
162 350 2.0
180 350 2.0
222 350 2.0
139 351 2.0
150 351 2.0
308 351 2.0
135 352 2.0
195 352 2.0
94 353 2.0
164 353 2.0
351 353 2.0
66 354 2.0
132 354 2.0
254 354 2.0
352 354 2.0
143 355 2.0
149 355 2.0
268 355 2.0
290 355 2.0
4 356 2.0
15 356 2.0
76 356 2.0
95 356 2.0
121 356 2.0
128 356 2.0
175 356 2.0
238 356 2.0
259 356 2.0
299 356 2.0
44 357 2.0
131 357 2.0
288 357 2.0
341 357 2.0
1 358 2.0
88 358 2.0
98 358 2.0
259 358 2.0
294 358 2.0
354 358 2.0
1 359 2.0
154 359 2.0
222 359 2.0
273 359 2.0
286 359 2.0
308 359 2.0
61 360 2.0
100 360 2.0
101 360 2.0
152 360 2.0
217 360 2.0
359 360 2.0
130 361 2.0
188 361 2.0
246 361 2.0
160 362 2.0
217 362 2.0
115 363 2.0
123 363 2.0
149 363 2.0
245 363 2.0
256 363 2.0
305 363 2.0
338 363 2.0
201 364 2.0
219 364 2.0
231 364 2.0
293 364 2.0
338 364 2.0
280 365 2.0
310 365 2.0
330 365 2.0
357 365 2.0
14 366 2.0
34 366 2.0
148 366 2.0
201 367 2.0
261 368 2.0
305 368 2.0
334 368 2.0
350 368 2.0
46 369 2.0
182 369 2.0
207 369 2.0
248 369 2.0
280 369 2.0
23 370 2.0
179 370 2.0
199 370 2.0
256 370 2.0
332 370 2.0
132 371 2.0
273 371 2.0
356 371 2.0
17 372 2.0
135 372 2.0
183 372 2.0
253 372 2.0
274 372 2.0
17 373 2.0
25 373 2.0
138 373 2.0
147 373 2.0
213 373 2.0
340 373 2.0
132 374 2.0
268 374 2.0
283 374 2.0
293 374 2.0
321 374 2.0
248 375 2.0
294 375 2.0
343 375 2.0
78 376 2.0
135 376 2.0
143 376 2.0
178 376 2.0
213 376 2.0
321 376 2.0
348 376 2.0
369 376 2.0
81 377 2.0
166 377 2.0
125 378 2.0
145 378 2.0
260 378 2.0
273 378 2.0
320 378 2.0
8 379 2.0
14 379 2.0
49 379 2.0
228 379 2.0
322 379 2.0
372 379 2.0
52 380 2.0
206 380 2.0
245 380 2.0
326 380 2.0
174 381 2.0
210 381 2.0
220 381 2.0
231 381 2.0
324 381 2.0
378 381 2.0
95 382 2.0
239 382 2.0
307 383 2.0
334 383 2.0
355 383 2.0
356 383 2.0
372 383 2.0
262 384 2.0
317 384 2.0
6 385 2.0
147 385 2.0
157 385 2.0
124 386 2.0
128 386 2.0
252 386 2.0
286 386 2.0
292 386 2.0
31 387 2.0
32 387 2.0
103 387 2.0
171 387 2.0
242 387 2.0
276 387 2.0
298 387 2.0
7 388 2.0
195 388 2.0
197 388 2.0
295 388 2.0
365 388 2.0
10 389 2.0
221 389 2.0
243 389 2.0
337 389 2.0
357 389 2.0
361 389 2.0
4 390 2.0
117 390 2.0
49 391 2.0
59 391 2.0
111 391 2.0
227 391 2.0
238 391 2.0
242 391 2.0
253 392 2.0
266 392 2.0
19 393 2.0
202 393 2.0
296 393 2.0
21 394 2.0
112 394 2.0
339 394 2.0
73 395 2.0
245 395 2.0
312 395 2.0
34 396 2.0
57 396 2.0
198 396 2.0
368 396 2.0
54 397 2.0
155 397 2.0
279 397 2.0
371 397 2.0
133 398 2.0
141 398 2.0
233 398 2.0
380 398 2.0
1 399 2.0
69 399 2.0
159 399 2.0
180 399 2.0
235 399 2.0
305 399 2.0
340 399 2.0
366 399 2.0
169 400 2.0
342 400 2.0
30 401 2.0
17 402 2.0
141 402 2.0
175 402 2.0
248 402 2.0
67 403 2.0
162 403 2.0
179 403 2.0
195 403 2.0
333 403 2.0
101 404 2.0
112 404 2.0
166 404 2.0
178 404 2.0
185 404 2.0
297 404 2.0
352 404 2.0
12 405 2.0
32 405 2.0
237 405 2.0
252 405 2.0
44 406 2.0
75 406 2.0
97 406 2.0
244 406 2.0
394 406 2.0
204 407 2.0
217 407 2.0
333 407 2.0
86 408 2.0
102 408 2.0
233 408 2.0
282 408 2.0
339 408 2.0
404 408 2.0
215 409 2.0
43 410 2.0
366 410 2.0
99 411 2.0
183 411 2.0
187 411 2.0
223 411 2.0
4 412 2.0
78 412 2.0
327 412 2.0
330 412 2.0
86 413 2.0
225 413 2.0
249 413 2.0
312 413 2.0
407 413 2.0
123 414 2.0
258 414 2.0
269 414 2.0
406 414 2.0
410 414 2.0
12 415 2.0
53 415 2.0
55 415 2.0
115 415 2.0
274 415 2.0
320 415 2.0
341 415 2.0
374 415 2.0
80 416 2.0
360 416 2.0
155 417 2.0
218 417 2.0
290 417 2.0
297 417 2.0
314 417 2.0
343 417 2.0
409 417 2.0
98 418 2.0
147 418 2.0
191 418 2.0
197 418 2.0
242 418 2.0
394 418 2.0
118 419 2.0
125 419 2.0
152 419 2.0
190 419 2.0
354 419 2.0
366 419 2.0
79 420 2.0
169 420 2.0
191 420 2.0
259 420 2.0
329 420 2.0
54 421 2.0
392 421 2.0
8 422 2.0
104 422 2.0
130 422 2.0
162 422 2.0
54 423 2.0
118 423 2.0
303 423 2.0
331 423 2.0
377 423 2.0
190 424 2.0
211 424 2.0
340 424 2.0
397 424 2.0
57 425 2.0
90 425 2.0
187 425 2.0
214 425 2.0
305 425 2.0
311 425 2.0
380 425 2.0
423 425 2.0
65 426 2.0
82 426 2.0
107 426 2.0
220 426 2.0
301 426 2.0
418 426 2.0
26 427 2.0
103 427 2.0
308 427 2.0
315 427 2.0
385 427 2.0
6 428 2.0
13 428 2.0
160 428 2.0
264 428 2.0
32 429 2.0
86 429 2.0
239 429 2.0
319 429 2.0
330 429 2.0
371 429 2.0
163 430 2.0
195 430 2.0
261 430 2.0
322 430 2.0
358 430 2.0
164 431 2.0
256 431 2.0
274 431 2.0
8 432 2.0
19 432 2.0
54 432 2.0
78 432 2.0
107 432 2.0
338 432 2.0
360 432 2.0
147 433 2.0
212 433 2.0
223 433 2.0
358 433 2.0
93 434 2.0
388 434 2.0
70 435 2.0
86 435 2.0
89 435 2.0
211 435 2.0
1 436 2.0
63 436 2.0
90 436 2.0
177 436 2.0
213 436 2.0
228 436 2.0
275 436 2.0
346 436 2.0
391 436 2.0
203 437 2.0
276 437 2.0
375 437 2.0
407 437 2.0
408 437 2.0
419 437 2.0
55 438 2.0
172 438 2.0
179 438 2.0
202 438 2.0
251 438 2.0
354 438 2.0
153 439 2.0
160 439 2.0
209 439 2.0
228 439 2.0
257 439 2.0
348 439 2.0
434 439 2.0
8 440 2.0
47 440 2.0
91 440 2.0
247 440 2.0
283 440 2.0
351 440 2.0
433 440 2.0
14 441 2.0
92 441 2.0
113 441 2.0
118 441 2.0
120 441 2.0
198 441 2.0
309 441 2.0
403 441 2.0
33 442 2.0
91 442 2.0
183 442 2.0
346 442 2.0
8 443 2.0
296 443 2.0
359 443 2.0
400 443 2.0
130 444 2.0
147 444 2.0
156 444 2.0
370 444 2.0
381 444 2.0
387 445 2.0
68 446 2.0
84 446 2.0
184 446 2.0
289 446 2.0
305 446 2.0
407 446 2.0
31 447 2.0
49 447 2.0
100 447 2.0
154 447 2.0
358 447 2.0
429 447 2.0
10 448 2.0
37 448 2.0
68 448 2.0
69 448 2.0
132 448 2.0
202 448 2.0
294 448 2.0
423 448 2.0
37 449 2.0
60 449 2.0
157 449 2.0
185 449 2.0
310 449 2.0
334 449 2.0
338 449 2.0
384 449 2.0
430 449 2.0
35 450 2.0
36 450 2.0
59 450 2.0
25 451 2.0
26 451 2.0
98 451 2.0
114 451 2.0
301 451 2.0
310 451 2.0
443 451 2.0
41 452 2.0
71 452 2.0
259 452 2.0
333 452 2.0
432 452 2.0
193 453 2.0
220 453 2.0
308 453 2.0
43 454 2.0
158 454 2.0
175 454 2.0
202 454 2.0
305 454 2.0
409 454 2.0
427 454 2.0
447 454 2.0
65 455 2.0
74 455 2.0
108 455 2.0
178 455 2.0
284 455 2.0
317 455 2.0
326 455 2.0
337 455 2.0
385 455 2.0
430 455 2.0
357 456 2.0
363 456 2.0
426 456 2.0
29 457 2.0
78 457 2.0
93 457 2.0
96 457 2.0
104 457 2.0
325 457 2.0
366 457 2.0
395 457 2.0
429 457 2.0
456 457 2.0
55 458 2.0
189 458 2.0
198 458 2.0
330 458 2.0
103 459 2.0
178 459 2.0
195 459 2.0
320 459 2.0
355 459 2.0
370 459 2.0
213 460 2.0
216 460 2.0
242 460 2.0
353 460 2.0
362 460 2.0
443 460 2.0
455 460 2.0
80 461 2.0
170 461 2.0
206 461 2.0
337 461 2.0
377 461 2.0
403 461 2.0
39 462 2.0
156 462 2.0
214 462 2.0
222 462 2.0
236 462 2.0
270 462 2.0
367 462 2.0
53 463 2.0
111 463 2.0
135 463 2.0
145 463 2.0
155 463 2.0
432 463 2.0
462 463 2.0
75 464 2.0
174 464 2.0
225 464 2.0
50 465 2.0
223 465 2.0
311 465 2.0
320 465 2.0
364 465 2.0
388 465 2.0
420 465 2.0
427 465 2.0
58 466 2.0
129 466 2.0
392 466 2.0
399 466 2.0
400 466 2.0
36 467 2.0
78 467 2.0
204 467 2.0
232 467 2.0
284 467 2.0
324 467 2.0
380 467 2.0
43 468 2.0
93 468 2.0
137 468 2.0
186 468 2.0
188 468 2.0
407 468 2.0
47 469 2.0
170 469 2.0
229 469 2.0
327 469 2.0
333 469 2.0
10 470 2.0
136 470 2.0
271 470 2.0
332 470 2.0
73 471 2.0
118 471 2.0
237 471 2.0
315 471 2.0
435 471 2.0
154 472 2.0
183 472 2.0
208 472 2.0
210 472 2.0
88 473 2.0
120 473 2.0
204 473 2.0
221 473 2.0
273 473 2.0
100 474 2.0
140 474 2.0
172 474 2.0
318 474 2.0
362 474 2.0
3 475 2.0
49 475 2.0
180 475 2.0
229 475 2.0
43 476 2.0
81 476 2.0
126 476 2.0
143 476 2.0
206 476 2.0
418 476 2.0
4 477 2.0
102 477 2.0
156 477 2.0
168 477 2.0
357 477 2.0
438 477 2.0
157 478 2.0
463 478 2.0
476 478 2.0
83 479 2.0
87 479 2.0
172 479 2.0
416 479 2.0
456 479 2.0
56 480 2.0
152 480 2.0
303 480 2.0
308 480 2.0
325 480 2.0
326 480 2.0
339 480 2.0
162 481 2.0
267 481 2.0
355 481 2.0
408 481 2.0
436 481 2.0
455 481 2.0
66 482 2.0
72 482 2.0
78 482 2.0
421 482 2.0
439 482 2.0
440 482 2.0
39 483 2.0
151 483 2.0
223 483 2.0
226 483 2.0
284 483 2.0
291 483 2.0
368 483 2.0
51 484 2.0
136 484 2.0
149 484 2.0
187 484 2.0
272 484 2.0
56 485 2.0
95 485 2.0
114 485 2.0
307 485 2.0
351 485 2.0
458 485 2.0
270 486 2.0
283 486 2.0
324 486 2.0
13 487 2.0
142 487 2.0
159 487 2.0
201 487 2.0
288 487 2.0
320 487 2.0
409 487 2.0
440 487 2.0
156 488 2.0
348 488 2.0
110 489 2.0
215 489 2.0
297 489 2.0
428 489 2.0
458 489 2.0
470 489 2.0
94 490 2.0
127 490 2.0
242 490 2.0
282 490 2.0
335 490 2.0
361 490 2.0
474 490 2.0
152 491 2.0
195 491 2.0
214 491 2.0
269 491 2.0
350 491 2.0
384 491 2.0
473 491 2.0
51 492 2.0
204 492 2.0
244 492 2.0
253 492 2.0
328 492 2.0
408 492 2.0
456 492 2.0
50 493 2.0
158 493 2.0
185 493 2.0
222 493 2.0
260 493 2.0
393 493 2.0
22 494 2.0
145 494 2.0
150 494 2.0
208 494 2.0
316 494 2.0
26 495 2.0
120 495 2.0
169 495 2.0
217 495 2.0
235 495 2.0
270 495 2.0
469 495 2.0
103 496 2.0
236 496 2.0
273 496 2.0
319 496 2.0
321 496 2.0
398 496 2.0
436 496 2.0
103 497 2.0
377 497 2.0
41 498 2.0
60 498 2.0
156 498 2.0
186 498 2.0
200 498 2.0
290 498 2.0
332 498 2.0
492 498 2.0
48 499 2.0
224 499 2.0
252 499 2.0
348 499 2.0
34 500 2.0
39 500 2.0
42 500 2.0
80 500 2.0
208 500 2.0
243 500 2.0
246 500 2.0
255 500 2.0
260 500 2.0
305 500 2.0
325 500 2.0
354 500 2.0
388 500 2.0
413 500 2.0
49 501 2.0
357 501 2.0
386 501 2.0
23 502 2.0
95 502 2.0
403 502 2.0
55 503 2.0
64 503 2.0
80 503 2.0
106 503 2.0
173 503 2.0
269 503 2.0
349 503 2.0
453 504 2.0
198 505 2.0
405 505 2.0
475 505 2.0
442 506 2.0
22 507 2.0
24 507 2.0
37 507 2.0
92 507 2.0
110 507 2.0
169 507 2.0
193 507 2.0
275 507 2.0
339 507 2.0
371 507 2.0
464 507 2.0
29 508 2.0
258 508 2.0
376 508 2.0
7 509 2.0
50 509 2.0
153 509 2.0
445 509 2.0
476 509 2.0
113 510 2.0
202 510 2.0
290 510 2.0
399 510 2.0
429 510 2.0
450 510 2.0
461 510 2.0
44 511 2.0
59 511 2.0
207 511 2.0
214 511 2.0
216 511 2.0
432 511 2.0
487 511 2.0
60 512 2.0
257 512 2.0
346 512 2.0
357 512 2.0
1 513 2.0
23 513 2.0
47 513 2.0
161 513 2.0
244 513 2.0
303 513 2.0
364 513 2.0
68 514 2.0
140 514 2.0
213 514 2.0
265 514 2.0
303 514 2.0
333 514 2.0
146 515 2.0
155 515 2.0
235 515 2.0
247 515 2.0
309 515 2.0
513 515 2.0
17 516 2.0
34 516 2.0
51 516 2.0
120 516 2.0
157 516 2.0
194 516 2.0
431 516 2.0
44 517 2.0
62 517 2.0
73 517 2.0
161 517 2.0
174 517 2.0
229 517 2.0
240 517 2.0
413 517 2.0
488 517 2.0
150 518 2.0
320 518 2.0
350 518 2.0
380 518 2.0
385 518 2.0
514 518 2.0
46 519 2.0
126 519 2.0
246 519 2.0
355 519 2.0
394 519 2.0
424 519 2.0
457 519 2.0
96 520 2.0
175 520 2.0
234 520 2.0
320 520 2.0
434 520 2.0
481 520 2.0
27 521 2.0
118 521 2.0
196 521 2.0
215 521 2.0
272 521 2.0
390 521 2.0
438 521 2.0
456 521 2.0
11 522 2.0
71 522 2.0
126 522 2.0
218 522 2.0
247 522 2.0
271 522 2.0
2 523 2.0
199 523 2.0
431 523 2.0
460 523 2.0
145 524 2.0
251 524 2.0
288 524 2.0
301 524 2.0
371 524 2.0
398 524 2.0
434 524 2.0
38 525 2.0
185 525 2.0
236 525 2.0
292 525 2.0
397 525 2.0
510 525 2.0
154 526 2.0
163 526 2.0
473 526 2.0
480 526 2.0
523 526 2.0
128 527 2.0
242 527 2.0
341 527 2.0
430 527 2.0
432 527 2.0
466 527 2.0
470 527 2.0
41 528 2.0
62 528 2.0
81 528 2.0
175 528 2.0
194 528 2.0
197 528 2.0
321 528 2.0
325 528 2.0
422 528 2.0
161 529 2.0
231 529 2.0
243 529 2.0
280 529 2.0
292 529 2.0
391 529 2.0
457 529 2.0
497 529 2.0
64 530 2.0
382 530 2.0
463 530 2.0
525 530 2.0
48 531 2.0
74 531 2.0
136 531 2.0
287 531 2.0
435 531 2.0
450 531 2.0
48 532 2.0
89 532 2.0
140 532 2.0
377 532 2.0
392 532 2.0
395 532 2.0
408 532 2.0
87 533 2.0
92 533 2.0
109 533 2.0
269 533 2.0
291 533 2.0
398 533 2.0
424 533 2.0
460 533 2.0
478 533 2.0
36 534 2.0
274 534 2.0
413 534 2.0
511 534 2.0
12 535 2.0
34 535 2.0
45 535 2.0
98 535 2.0
178 535 2.0
199 535 2.0
205 535 2.0
233 535 2.0
422 535 2.0
6 536 2.0
71 536 2.0
83 536 2.0
211 536 2.0
300 536 2.0
441 536 2.0
453 536 2.0
472 536 2.0
2 537 2.0
34 537 2.0
160 537 2.0
274 537 2.0
300 537 2.0
454 537 2.0
466 537 2.0
491 537 2.0
21 538 2.0
154 538 2.0
177 538 2.0
207 538 2.0
259 538 2.0
290 538 2.0
477 538 2.0
25 539 2.0
94 539 2.0
99 539 2.0
236 539 2.0
252 539 2.0
452 539 2.0
508 539 2.0
537 539 2.0
20 540 2.0
21 540 2.0
123 540 2.0
368 540 2.0
377 540 2.0
387 540 2.0
467 540 2.0
29 541 2.0
283 541 2.0
449 541 2.0
460 541 2.0
479 541 2.0
502 541 2.0
534 541 2.0
125 542 2.0
157 542 2.0
159 542 2.0
165 542 2.0
184 542 2.0
241 542 2.0
311 542 2.0
312 542 2.0
418 542 2.0
118 543 2.0
123 543 2.0
175 543 2.0
212 543 2.0
232 543 2.0
312 543 2.0
405 543 2.0
516 543 2.0
112 544 2.0
152 544 2.0
203 544 2.0
358 544 2.0
364 544 2.0
411 544 2.0
9 545 2.0
44 545 2.0
169 545 2.0
269 545 2.0
294 545 2.0
522 545 2.0
16 546 2.0
41 546 2.0
91 546 2.0
105 546 2.0
133 546 2.0
248 546 2.0
268 546 2.0
408 546 2.0
475 546 2.0
65 547 2.0
97 547 2.0
109 547 2.0
122 547 2.0
131 547 2.0
190 547 2.0
290 547 2.0
299 547 2.0
381 547 2.0
5 548 2.0
33 548 2.0
93 548 2.0
302 548 2.0
408 548 2.0
447 548 2.0
533 548 2.0
42 549 2.0
